0.05580000000000001,0.0,0.0
0.11150681399999984,0.0,6840.0
0.14184259647723071,25.65,6814.35
0.16266482946736852,51.0926625,6788.7961875
0.17849927962286374,76.329246665625,6763.338201796875
0.19126068014700706,101.36100485347892,6737.975683540137
0.201937631442504,126.18918264572268,6712.708274726861
0.21110712048509792,150.8150188844836,6687.5356186966355
0.21913526899820693,175.23974570609656,6662.457360126523
0.2262689793690299,199.46458857517794,6637.473145026049
0.23268266144045036,223.4907663185332,6612.582620732201
0.23850410396291705,247.31949115889864,6587.785435904455
0.24382974659782883,270.9519687485184,6563.081240519813
0.2487341696446535,294.38939820255746,6538.4696858678635
0.2532762441422814,317.63297213235086,6513.950424545859
0.2575032602194053,340.68387667849095,6489.5231104538125
0.2614537822119729,363.5432915437526,6465.187398789611
0.26515967450335715,386.2123900258574,6440.94294604415
0.2686475713367457,408.6923390500776,6416.789409996484
0.27193996425894673,430.9842992016807,6392.726449708997
0.2750560206980305,453.0894247582155,6368.753725522589
0.27801220971554547,475.0088637216396,6344.870899051879
0.2808227870085014,496.74375785029036,6321.0776331804345
0.28350017553175244,518.2952426906991,6297.3735920560075
0.28605526759708366,539.6644476092495,6273.758441085797
0.28849766712707425,560.8524958236811,6250.231846931725
0.2908358857549988,581.8605044344391,6226.793477505731
0.29307750294064755,602.6895844558696,6203.4430019650845
0.2952292977496817,623.3408408472633,6180.180090707716
0.2972973581120089,643.8153725437458,6157.004415367562
0.29928717202799343,664.1142724870178,6133.915648809933
0.3012037041893978,684.2386276559447,6110.913465126896
0.30305146072913763,704.1895190969949,6087.99753963267
0.30483454424208234,723.9680219545304,6065.167548859047
0.30655670078118397,743.5752055009488,6042.4231705508255
0.3082213601947586,763.0121331666769,6019.76408366126
0.30983167090656744,782.2798625700177,5997.18996834753
0.31139053003376166,801.3794455468509,5974.700505966227
0.3129006095735101,820.3119281801878,5952.295379068853
0.3143643792590857,839.0783508295818,5929.974271397346
0.31578412658145427,857.6797481603937,5907.736867879606
0.3171619743884853,876.1171491729139,5885.582854625057
0.31849989640542303,894.3915772313418,5863.511918920213
0.3197997309648528,912.5040500926234,5841.523749224262
0.3210631931884714,930.4555799351464,5819.618035164672
0.3222918858261317,948.2471733872949,5797.794467532804
0.32348730892568633,965.8798315558646,5776.052738279556
0.32465086848229113,983.3545500543374,5754.392540511008
0.325783884193746,1000.6723190310182,5732.813568484092
0.32677774500902074,1017.8341231970325,5711.3155176022765
0.3277454059869786,1034.8409418541871,5689.8980844112675
0.32868789363812956,1051.6937489226946,5668.560966594725
0.3296061763697209,1068.3935129687598,5647.303862969995
0.3305011688231413,1084.9411972320324,5626.126473483858
0.33137373581298224,1101.3377596529247,5605.028499208293
0.3322246959107047,1117.5841528997933,5584.009642336262
0.3330548247109519,1133.6813243959884,5563.069606177501
0.3338648578136244,1149.6302163467715,5542.208095154335
0.3346554935509178,1165.4317657660974,5521.424814797506
0.3354273954851134,1181.0869045032682,5500.719471742015
0.336181194699904,1196.5965592694533,5480.091773722983
0.33691749190543674,1211.9616516640801,5459.541429571522
0.3376368593749863,1227.1830982010956,5439.068149210629
0.33833984272911083,1242.2618103350974,5418.671643651089
